emp_id,name,gender,age,department,sub_function,band,location,date_of_joining,tenure_years,monthly_ctc,band_midpoint,comp_ratio,last_promotion_years,commute_km,engagement_score,performance_rating,work_mode,attrition_flag,attrition_month,attrition_reason,manager_id
EMP-01956,Amit Chauhan,F,38,Customer Service,Consumer Care,M6,Guwahati,2023-07-04,2.5,377919,380000,0.995,2.5,23,4.5,3,On-site,0,,,
EMP-01957,Vihaan Iyer,F,29,Marketing,Trade Marketing,M2,Ahmedabad,2018-01-03,8.0,50617,55000,0.92,1.4,15,2.4,4,On-site,1,2025-11-14,low engagement,EMP-03429
EMP-01958,Sneha Ahmed,M,21,Supply Chain,Warehouse,M1,Ludhiana,2019-07-05,6.5,45670,35000,1.305,0.0,1,3.2,4,On-site,0,,,EMP-01988
EMP-01959,Imran Deshpande,F,32,Customer Service,Distributor Care,M4,Rudrapur,2023-02-08,2.9,142371,140000,1.017,2.0,16,1.4,4,On-site,0,,,EMP-03513
EMP-01960,Vihaan Kulkarni,M,45,R&D,Packaging Dev,M3,Cuttack,2024-04-21,1.7,92377,85000,1.087,1.7,13,3.5,2,Hybrid,0,,,EMP-01258
EMP-01961,Saanvi Mukherjee,F,38,Supply Chain,Planning,M3,Rudrapur,2025-01-01,1.0,98435,85000,1.158,1.0,6,3.9,3,On-site,0,,,EMP-02742
EMP-01962,Rohan Naidu,M,50,Supply Chain,Logistics,M2,Cuttack,2025-05-27,0.6,55484,55000,1.009,0.6,6,4.8,1,On-site,0,,,EMP-03508
EMP-01963,Zoya Nair,M,35,IT,Data & Analytics,M2,Guwahati,2025-10-20,0.2,77801,55000,1.415,0.2,17,1.8,4,On-site,0,,,EMP-02510
EMP-01964,Aarohi Yadav,M,54,Customer Service,Distributor Care,M1,Indore,2024-08-09,1.4,29734,35000,0.85,0.9,13,2.4,3,On-site,1,2025-02-02,low engagement,EMP-03513
EMP-01965,Rohan Mehta,M,35,Sales,Field Sales,M3,Kanpur,2025-04-21,0.7,76757,85000,0.903,0.0,13,3.5,5,On-site,1,2025-09-11,below-band pay,EMP-01023
EMP-01966,Riya Deshpande,M,34,Manufacturing,Maintenance,M1,Noida,2020-09-15,5.3,29720,35000,0.849,0.8,17,1.9,3,Hybrid,0,,,EMP-03281
EMP-01967,Aarav Malhotra,M,24,Customer Service,Consumer Care,M3,Guwahati,2025-10-20,0.2,106252,85000,1.25,0.2,22,3.6,3,On-site,0,,,EMP-02904
EMP-01968,Zoya Menon,M,43,Supply Chain,Logistics,M4,Hyderabad,2019-05-29,6.6,157967,140000,1.128,1.1,6,4.0,4,On-site,1,2025-08-22,no recent promotion,EMP-03035
EMP-01969,Aadhya Iyer,F,30,HR,Talent Acquisition,M2,Indore,2025-01-01,1.0,50211,55000,0.913,1.0,9,2.2,3,On-site,1,2025-04-21,low engagement,EMP-03051
EMP-01970,Arjun Sharma,F,29,Supply Chain,Logistics,M2,Pune,2018-04-23,7.7,47398,55000,0.862,7.7,11,3.5,2,On-site,1,2025-11-23,no recent promotion,EMP-03493
EMP-01971,Rohan Menon,M,44,Supply Chain,Logistics,M2,Ludhiana,2021-02-08,4.9,67187,55000,1.222,0.7,21,2.3,2,On-site,1,2025-03-16,low engagement,EMP-03301
EMP-01972,Krishna Mukherjee,M,43,Marketing,Brand,M5,Kolkata,2025-03-15,0.8,243310,230000,1.058,0.8,1,4.6,3,On-site,0,,,EMP-00447
EMP-01973,Reyansh Patel,M,43,Finance,Controllership,M3,Ludhiana,2021-11-27,4.1,104182,85000,1.226,4.1,13,3.6,4,On-site,0,,,EMP-01407
EMP-01974,Saanvi Iyer,F,31,Marketing,Digital,M2,Kolkata,2010-01-05,16.0,54471,55000,0.99,0.3,5,2.8,3,Hybrid,1,2025-09-21,low engagement,EMP-00357
EMP-01975,Farhan Sharma,F,34,Customer Service,Distributor Care,M1,Pune,2023-11-27,2.1,37865,35000,1.082,2.1,23,2.3,4,On-site,0,,,EMP-02474
EMP-01976,Imran Banerjee,F,34,HR,Talent Acquisition,M1,Ahmedabad,2024-05-27,1.6,36681,35000,1.048,1.0,4,3.8,1,On-site,1,2025-11-17,low performance rating,EMP-01609
EMP-01977,Sanjay Verma,F,40,Manufacturing,Maintenance,M2,Guwahati,2021-02-08,4.9,49508,55000,0.9,3.0,3,4.6,3,On-site,0,,,EMP-00638
EMP-01978,Krishna Mehta,M,46,HR,Payroll,M5,Guwahati,2020-03-16,5.8,224695,230000,0.977,2.6,37,2.7,4,Hybrid,0,,,EMP-00999
EMP-01979,Sanjay Chatterjee,M,37,Finance,Controllership,M3,Kanpur,2023-01-02,3.0,68893,85000,0.811,3.0,1,3.0,4,Remote,0,,,EMP-00402
EMP-01980,Diya Kapoor,M,50,Customer Service,Distributor Care,M1,Kolkata,2025-10-20,0.2,37767,35000,1.079,0.2,13,2.7,5,On-site,0,,,EMP-02905
EMP-01981,Anika Kapoor,M,41,HR,Talent Acquisition,M4,Kanpur,2025-10-20,0.2,157052,140000,1.122,0.2,7,4.8,4,On-site,0,,,EMP-00785
EMP-01982,Karan Shah,M,32,Supply Chain,Planning,M2,Pune,2015-01-04,11.0,63713,55000,1.158,1.5,12,1.7,3,On-site,0,,,EMP-01988
EMP-01983,Sunita Ahmed,M,41,HR,HRBP,M4,Bengaluru,2022-09-15,3.3,154931,140000,1.107,0.9,14,4.6,2,On-site,0,,,EMP-02146
EMP-01984,Kavya Chauhan,F,48,R&D,Packaging Dev,M1,Ahmedabad,2024-08-09,1.4,34282,35000,0.979,1.4,10,3.1,3,On-site,0,,,EMP-00307
EMP-01985,Sunita Iyer,M,50,Customer Service,Distributor Care,M3,Ahmedabad,2022-08-09,3.4,106107,85000,1.248,2.7,13,3.3,5,On-site,0,,,EMP-03839
EMP-01986,Deepak Nair,M,43,Manufacturing,Maintenance,M5,Rudrapur,2022-11-27,3.1,262837,230000,1.143,0.5,5,3.1,3,On-site,0,,,EMP-03455
EMP-01987,Vivaan Reddy,F,34,Customer Service,Consumer Care,M1,Bengaluru,2025-10-20,0.2,42776,35000,1.222,0.2,2,3.6,3,Hybrid,0,,,EMP-01767
EMP-01988,Rohan Kapoor,M,32,Supply Chain,Planning,M3,Cuttack,2025-08-08,0.4,104737,85000,1.232,0.4,3,2.7,3,On-site,0,,,EMP-00662
EMP-01989,Anika Reddy,M,39,R&D,Packaging Dev,M6,Pune,2024-03-15,1.8,372364,380000,0.98,1.8,12,4.4,2,On-site,0,,,
EMP-01990,Imran Deshpande,M,47,R&D,Product Dev,M1,Kolkata,2009-05-31,16.6,37172,35000,1.062,1.2,1,4.4,4,On-site,0,,,EMP-03773
EMP-01991,Karan Rao,M,37,Supply Chain,Planning,M1,Ludhiana,2024-05-27,1.6,39338,35000,1.124,1.6,7,2.5,3,On-site,0,,,EMP-02107
EMP-01992,Farhan Chatterjee,M,38,Supply Chain,Warehouse,M3,Chennai,2022-02-08,3.9,69372,85000,0.816,0.3,10,4.0,5,On-site,0,,,EMP-03046
EMP-01993,Kiara Mehta,M,34,R&D,Packaging Dev,M2,Pune,2025-09-14,0.3,45083,55000,0.82,0.3,19,3.1,3,Hybrid,0,,,EMP-03561
EMP-01994,Reyansh Pillai,M,31,R&D,Packaging Dev,M1,Noida,2024-04-21,1.7,27724,35000,0.792,1.7,21,3.4,4,Hybrid,0,,,EMP-01658
EMP-01995,Zoya Kaur,M,33,Marketing,Brand,M2,Jaipur,2024-04-21,1.7,54049,55000,0.983,1.7,23,4.8,2,On-site,0,,,EMP-01805
EMP-01996,Myra Das,M,35,R&D,Product Dev,M3,Chennai,2021-03-16,4.8,80467,85000,0.947,1.5,5,2.8,2,On-site,1,2025-02-10,low performance rating,EMP-02156
EMP-01997,Pooja Kulkarni,F,48,Sales,Key Accounts,M1,Indore,2024-09-14,1.3,26960,35000,0.77,0.1,3,4.2,3,On-site,1,2025-08-14,below-band pay,EMP-01593
EMP-01998,Reyansh Banerjee,M,32,Sales,Sales Ops,M2,Guwahati,2016-01-04,10.0,56314,55000,1.024,0.4,7,3.8,3,On-site,0,,,EMP-00861
EMP-01999,Vikram Kapoor,M,34,Manufacturing,Quality,M4,Cuttack,2025-07-03,0.5,137858,140000,0.985,0.2,19,3.2,5,Hybrid,0,,,EMP-03162
EMP-02000,Deepak Nair,M,27,Sales,Field Sales,M2,Hyderabad,2017-10-23,8.2,65404,55000,1.189,2.0,28,3.7,4,Hybrid,0,,,EMP-03251
EMP-02001,Vivaan Mehta,M,40,R&D,Packaging Dev,M4,Ahmedabad,2025-07-03,0.5,185091,140000,1.322,0.5,10,3.6,3,Hybrid,0,,,EMP-01447
EMP-02002,Meera Iyer,M,45,HR,Payroll,M2,Pune,2018-03-17,7.8,59017,55000,1.073,1.2,37,2.4,3,On-site,0,,,EMP-01806
EMP-02003,Manish Das,M,47,Finance,Controllership,M5,Chennai,2023-07-04,2.5,204364,230000,0.889,2.4,1,2.9,3,Remote,1,2025-02-26,below-band pay,EMP-00410
EMP-02004,Aarav Pillai,F,36,R&D,Product Dev,M3,Cuttack,2007-03-20,18.8,93795,85000,1.103,0.1,28,2.5,3,Remote,0,,,EMP-03529
EMP-02005,Riya Verma,F,39,IT,Infrastructure,M1,Jaipur,2025-08-08,0.4,35052,35000,1.001,0.4,2,3.2,2,On-site,0,,,EMP-02966
EMP-02006,Sunita Banerjee,F,33,R&D,Packaging Dev,M4,Nagpur,2022-02-08,3.9,134621,140000,0.962,1.5,9,4.6,3,On-site,0,,,EMP-02133
EMP-02007,Aditya Mishra,F,38,Sales,Sales Ops,M2,Nagpur,2011-10-24,14.2,47418,55000,0.862,1.2,70,3.9,2,Hybrid,1,2025-08-10,long commute,EMP-03078
EMP-02008,Priya Nair,M,37,Legal,Contracts,M1,Noida,2022-10-21,3.2,32400,35000,0.926,0.1,1,2.1,4,On-site,0,,,EMP-02693
EMP-02009,Meera Yadav,M,34,Customer Service,Distributor Care,M1,Ahmedabad,2014-10-24,11.2,34004,35000,0.972,3.2,32,3.2,3,On-site,0,,,EMP-03960
EMP-02010,Meera Shah,M,35,HR,HRBP,M3,Jaipur,2025-05-27,0.6,95936,85000,1.129,0.6,16,3.6,4,On-site,0,,,EMP-01061
EMP-02011,Aarav Reddy,M,38,HR,Payroll,M1,Ludhiana,2024-05-27,1.6,37862,35000,1.082,1.6,13,4.1,5,On-site,0,,,EMP-01831
EMP-02012,Priya Mukherjee,M,32,Legal,Compliance,M1,Pune,2024-08-09,1.4,45223,35000,1.292,1.4,4,2.8,3,Hybrid,0,,,EMP-03024
EMP-02013,Imran Rao,M,32,Finance,Controllership,M1,Kolkata,2023-01-02,3.0,38776,35000,1.108,0.8,16,2.3,2,Hybrid,0,,,EMP-00148
EMP-02014,Priya Yadav,F,48,IT,Data & Analytics,M2,Ahmedabad,2024-01-02,2.0,58734,55000,1.068,2.0,3,3.3,3,Remote,0,,,EMP-01497
EMP-02015,Ayesha Das,M,56,HR,HRBP,M2,Ludhiana,2025-10-20,0.2,52305,55000,0.951,0.2,25,3.9,4,On-site,0,,,EMP-02800
EMP-02016,Imran Gupta,F,24,Legal,Contracts,M2,Guwahati,2021-11-27,4.1,45870,55000,0.834,4.1,2,3.6,3,Hybrid,0,,,EMP-02928
EMP-02017,Diya Khan,F,24,Manufacturing,Production,M1,Nagpur,2024-03-15,1.8,31809,35000,0.909,1.8,8,2.6,2,On-site,0,,,EMP-02045
EMP-02018,Rohan Kaur,M,26,Sales,Sales Ops,M1,Rudrapur,2014-03-18,11.8,31081,35000,0.888,3.7,8,5.0,2,On-site,0,,,EMP-00692
EMP-02019,Manish Singh,M,33,Supply Chain,Warehouse,M3,Bengaluru,2024-09-14,1.3,59500,85000,0.7,0.5,8,3.3,4,Hybrid,0,,,EMP-00347
EMP-02020,Meera Kulkarni,M,41,Legal,Compliance,M2,Kanpur,2020-05-29,5.6,46124,55000,0.839,5.6,1,3.6,4,Hybrid,0,,,EMP-02574
EMP-02021,Ishaan Shah,M,39,IT,Infrastructure,M3,Ludhiana,2022-11-27,3.1,106790,85000,1.256,1.1,67,2.8,2,On-site,0,,,EMP-00179
EMP-02022,Riya Mishra,F,35,Legal,Compliance,M1,Kolkata,2017-03-17,8.8,37064,35000,1.059,0.7,35,4.4,4,On-site,0,,,EMP-01039
EMP-02023,Sanjay Gupta,F,38,Legal,Contracts,M1,Bengaluru,2025-01-01,1.0,32891,35000,0.94,1.0,20,3.9,3,On-site,0,,,EMP-02361
EMP-02024,Farhan Das,M,28,Finance,Accounts Payable,M1,Hyderabad,2025-08-08,0.4,37231,35000,1.064,0.4,3,3.7,2,On-site,0,,,EMP-00576
EMP-02025,Farhan Menon,M,32,Marketing,Trade Marketing,M2,Pune,2025-05-27,0.6,38500,55000,0.7,0.6,8,2.4,3,On-site,1,2025-03-05,below-band pay,EMP-02030
EMP-02026,Diya Pillai,F,34,R&D,Packaging Dev,M2,Rudrapur,2025-08-08,0.4,57482,55000,1.045,0.4,7,4.4,4,On-site,0,,,EMP-00905
EMP-02027,Imran Joshi,M,21,Supply Chain,Warehouse,M4,Chennai,2021-10-21,4.2,168616,140000,1.204,0.3,11,4.1,4,Hybrid,0,,,EMP-00854
EMP-02028,Ayesha Shah,F,25,Marketing,Digital,M2,Pune,2024-07-03,1.5,53934,55000,0.981,1.5,3,4.3,3,On-site,0,,,EMP-01840
EMP-02029,Ishaan Kulkarni,M,25,Marketing,Trade Marketing,M2,Guwahati,2019-04-23,6.7,39406,55000,0.716,0.5,6,3.4,3,On-site,0,,,EMP-03360
EMP-02030,Rahul Pillai,M,40,Marketing,Brand,M3,Guwahati,2023-01-02,3.0,79370,85000,0.934,3.0,1,3.3,3,On-site,0,,,EMP-01395
EMP-02031,Sneha Kaur,M,36,IT,Data & Analytics,M1,Nagpur,2015-03-18,10.8,42164,35000,1.205,2.1,55,3.2,3,On-site,0,,,EMP-02878
EMP-02032,Sneha Menon,M,39,Supply Chain,Warehouse,M2,Nagpur,2024-04-21,1.7,57276,55000,1.041,0.5,3,5.0,3,On-site,0,,,EMP-01585
EMP-02033,Sanjay Gupta,M,21,Marketing,Brand,M2,Pune,2025-01-01,1.0,42519,55000,0.773,1.0,5,2.9,3,On-site,1,2025-11-10,below-band pay,EMP-03002
EMP-02034,Aditya Sharma,M,22,Customer Service,Consumer Care,M2,Indore,2021-02-08,4.9,75835,55000,1.379,2.2,7,2.3,3,On-site,0,,,EMP-03746
EMP-02035,Ananya Patel,M,39,Customer Service,Consumer Care,M1,Guwahati,2025-10-20,0.2,27979,35000,0.799,0.2,3,3.1,2,On-site,1,2025-04-17,below-band pay,EMP-00796
EMP-02036,Reyansh Ahmed,F,21,Manufacturing,Production,M4,Bengaluru,2012-03-18,13.8,134558,140000,0.961,8.1,32,2.9,3,On-site,1,2025-07-10,no recent promotion,EMP-00297
EMP-02037,Reyansh Chatterjee,M,44,Marketing,Digital,M5,Indore,2025-10-20,0.2,191824,230000,0.834,0.2,42,4.5,2,Hybrid,1,2025-10-02,low performance rating,EMP-01758
EMP-02038,Farhan Singh,F,21,Finance,FP&A,M1,Cuttack,2022-08-09,3.4,29198,35000,0.834,0.3,34,2.2,3,On-site,1,2025-09-03,low engagement,EMP-01631
EMP-02039,Aarohi Joshi,M,41,Legal,Contracts,M3,Guwahati,2021-11-27,4.1,78851,85000,0.928,1.8,19,2.9,3,On-site,1,2025-01-17,low engagement,EMP-01692
EMP-02040,Anika Iyer,M,27,Manufacturing,Production,M3,Pune,2019-02-09,6.9,93652,85000,1.102,0.9,19,3.6,4,On-site,0,,,EMP-03188
EMP-02041,Diya Deshpande,M,42,HR,Talent Acquisition,M1,Ludhiana,2024-08-09,1.4,42227,35000,1.206,1.4,12,4.5,2,On-site,0,,,EMP-02799
EMP-02042,Pooja Joshi,F,59,Legal,Compliance,M4,Cuttack,2023-07-04,2.5,131350,140000,0.938,0.8,1,4.0,3,On-site,0,,,EMP-02068
EMP-02043,Vikram Mishra,M,21,Finance,Controllership,M3,Ahmedabad,2024-11-26,1.1,71262,85000,0.838,1.1,10,4.9,3,Hybrid,0,,,EMP-03761
EMP-02044,Arjun Verma,M,40,Supply Chain,Planning,M5,Noida,2025-07-03,0.5,247614,230000,1.077,0.5,3,3.7,2,On-site,0,,,EMP-03174
EMP-02045,Sunita Shah,F,21,Manufacturing,Production,M6,Hyderabad,2020-05-29,5.6,410884,380000,1.081,0.8,1,3.2,4,On-site,0,,,
EMP-02046,Krishna Verma,M,37,Sales,Sales Ops,M1,Cuttack,2021-07-04,4.5,36346,35000,1.038,3.3,7,4.2,2,On-site,0,,,EMP-01099
EMP-02047,Arjun Banerjee,F,32,HR,Talent Acquisition,M2,Ludhiana,2015-11-29,10.1,57427,55000,1.044,4.1,1,2.2,3,Hybrid,0,,,EMP-03809
EMP-02048,Neha Menon,F,35,IT,Data & Analytics,M2,Guwahati,2024-08-09,1.4,54009,55000,0.982,1.0,4,1.9,3,On-site,1,2025-02-17,low engagement,EMP-00260
EMP-02049,Vivaan Mishra,M,27,R&D,Product Dev,M1,Hyderabad,2025-02-07,0.9,35550,35000,1.016,0.9,1,4.3,3,On-site,0,,,EMP-03364
EMP-02050,Diya Singh,M,40,IT,Infrastructure,M2,Bengaluru,2025-02-07,0.9,53401,55000,0.971,0.7,17,3.6,4,On-site,0,,,EMP-00617
EMP-02051,Reyansh Kulkarni,F,22,Finance,Accounts Payable,M6,Kanpur,2025-10-20,0.2,445071,380000,1.171,0.2,3,4.3,5,Hybrid,0,,,
EMP-02052,Kavya Das,F,44,Supply Chain,Logistics,M1,Ahmedabad,2021-10-21,4.2,47479,35000,1.357,2.6,38,2.6,3,On-site,0,,,EMP-01961
EMP-02053,Ishaan Khan,M,31,Marketing,Brand,M2,Bengaluru,2025-10-20,0.2,56581,55000,1.029,0.2,3,4.6,3,Remote,0,,,EMP-02132
EMP-02054,Manish Naidu,F,23,R&D,Packaging Dev,M4,Chennai,2024-02-08,1.9,139853,140000,0.999,1.9,38,4.0,3,Hybrid,0,,,EMP-03457
EMP-02055,Aadhya Rao,F,47,Marketing,Trade Marketing,M2,Noida,2023-08-09,2.4,57252,55000,1.041,2.4,14,3.4,3,On-site,1,2025-07-14,no recent promotion,EMP-00939
EMP-02056,Navya Chatterjee,M,33,Finance,Controllership,M2,Pune,2023-03-17,2.8,49210,55000,0.895,0.4,9,3.6,3,On-site,0,,,EMP-03085
EMP-02057,Kavya Ahmed,F,49,Supply Chain,Warehouse,M6,Ludhiana,2012-08-11,13.4,426511,380000,1.122,2.3,8,3.7,1,Hybrid,0,,,
EMP-02058,Kiara Patel,M,44,Legal,Compliance,M2,Nagpur,2025-10-20,0.2,58882,55000,1.071,0.2,5,2.6,2,On-site,0,,,EMP-02574
EMP-02059,Aadhya Deshpande,M,28,Customer Service,Distributor Care,M1,Nagpur,2025-03-15,0.8,32645,35000,0.933,0.7,17,3.1,2,On-site,0,,,EMP-00432
EMP-02060,Ananya Bose,F,33,Legal,Contracts,M1,Pune,2020-09-15,5.3,40052,35000,1.144,2.7,6,3.7,3,On-site,0,,,EMP-02994
EMP-02061,Ayesha Malhotra,F,35,Legal,Contracts,M5,Noida,2019-09-16,6.3,230699,230000,1.003,1.0,5,3.0,3,On-site,1,2025-02-15,low engagement,EMP-00541
EMP-02062,Aadhya Gupta,M,46,HR,Payroll,M1,Ahmedabad,2018-04-23,7.7,29568,35000,0.845,4.6,1,2.1,4,On-site,0,,,EMP-00484
EMP-02063,Sneha Sharma,M,38,Legal,Contracts,M2,Pune,2020-08-09,5.4,58094,55000,1.056,3.1,10,3.7,3,Hybrid,0,,,EMP-00631
EMP-02064,Reyansh Rao,M,35,Sales,Field Sales,M1,Bengaluru,2024-08-09,1.4,36327,35000,1.038,1.4,9,4.2,4,On-site,0,,,EMP-01391
EMP-02065,Aditya Malhotra,M,32,Manufacturing,Quality,M2,Ahmedabad,2021-02-08,4.9,63452,55000,1.154,2.5,22,4.4,3,On-site,0,,,EMP-00326
EMP-02066,Ishaan Yadav,M,34,IT,Data & Analytics,M5,Cuttack,2018-07-05,7.5,260601,230000,1.133,4.5,14,3.9,1,On-site,0,,,EMP-01478
EMP-02067,Aarav Kaur,M,44,Customer Service,Distributor Care,M2,Pune,2019-09-16,6.3,54039,55000,0.983,0.3,33,4.1,4,On-site,0,,,EMP-00641
EMP-02068,Vikram Pillai,M,34,Legal,Compliance,M6,Kanpur,2025-07-03,0.5,351297,380000,0.924,0.5,10,4.3,3,On-site,1,2025-11-24,below-band pay,
EMP-02069,Karan Chauhan,M,31,Finance,Accounts Payable,M1,Pune,2025-01-01,1.0,35010,35000,1.0,1.0,33,3.5,4,On-site,0,,,EMP-01903
EMP-02070,Arjun Singh,F,29,Finance,Controllership,M2,Indore,2025-04-21,0.7,58197,55000,1.058,0.0,5,1.5,5,Remote,0,,,EMP-02043
EMP-02071,Diya Ahmed,F,30,R&D,Product Dev,M4,Nagpur,2018-05-29,7.6,150836,140000,1.077,7.6,3,4.4,2,Hybrid,0,,,EMP-01440
EMP-02072,Ayesha Chatterjee,M,23,Marketing,Trade Marketing,M2,Guwahati,2023-01-02,3.0,57652,55000,1.048,2.3,6,2.6,3,Hybrid,0,,,EMP-01229
EMP-02073,Aadhya Kapoor,M,28,Sales,Field Sales,M1,Indore,2024-07-03,1.5,34492,35000,0.985,1.5,20,2.4,3,On-site,1,2025-10-27,low engagement,EMP-03139
EMP-02074,Saanvi Pillai,F,46,Sales,Sales Ops,M4,Nagpur,2025-04-21,0.7,162329,140000,1.159,0.3,25,2.4,4,On-site,0,,,EMP-02410
EMP-02075,Farhan Mukherjee,M,32,HR,Payroll,M2,Cuttack,2025-09-14,0.3,49066,55000,0.892,0.3,17,5.0,2,On-site,0,,,EMP-00749
EMP-02076,Priya Kaur,M,40,Legal,Contracts,M2,Indore,2021-01-02,5.0,76819,55000,1.397,5.0,14,3.8,4,Hybrid,0,,,EMP-01299
EMP-02077,Sunita Yadav,M,21,R&D,Product Dev,M6,Ahmedabad,2025-08-08,0.4,426395,380000,1.122,0.4,54,2.5,3,Hybrid,1,2025-05-12,low engagement,
EMP-02078,Simran Chauhan,F,39,Legal,Compliance,M1,Rudrapur,2022-07-04,3.5,28686,35000,0.82,0.4,52,2.8,3,Remote,1,2025-05-19,below-band pay,EMP-01537
EMP-02079,Ishaan Malhotra,M,33,HR,HRBP,M2,Rudrapur,2024-10-20,1.2,56630,55000,1.03,1.2,1,3.4,3,On-site,0,,,EMP-02997
EMP-02080,Arjun Banerjee,F,30,Customer Service,Distributor Care,M1,Guwahati,2025-05-27,0.6,39327,35000,1.124,0.6,11,3.9,4,On-site,0,,,EMP-02773
EMP-02081,Deepak Khan,F,35,Sales,Key Accounts,M2,Kolkata,2025-10-20,0.2,51926,55000,0.944,0.2,5,3.7,4,On-site,0,,,EMP-00012
EMP-02082,Pooja Chauhan,F,30,Manufacturing,Quality,M1,Ludhiana,2024-03-15,1.8,26627,35000,0.761,1.8,23,2.6,1,On-site,0,,,EMP-02319
EMP-02083,Arjun Pillai,F,21,IT,Infrastructure,M3,Hyderabad,2023-10-21,2.2,70869,85000,0.834,2.2,40,3.7,3,Hybrid,0,,,EMP-01014
EMP-02084,Sai Nair,F,41,Supply Chain,Warehouse,M1,Jaipur,2016-04-23,9.7,38036,35000,1.087,9.7,22,2.8,3,Remote,1,2025-02-25,no recent promotion,EMP-01885
EMP-02085,Ayesha Mehta,F,36,HR,Talent Acquisition,M3,Ludhiana,2024-03-15,1.8,61137,85000,0.719,0.8,18,4.3,3,Hybrid,0,,,EMP-00340
EMP-02086,Reyansh Iyer,M,31,Marketing,Digital,M1,Jaipur,2025-05-27,0.6,26884,35000,0.768,0.6,22,3.5,4,Hybrid,0,,,EMP-01861
EMP-02087,Zoya Patel,F,26,IT,Data & Analytics,M2,Chennai,2022-03-16,3.8,59724,55000,1.086,3.8,1,2.7,3,On-site,0,,,EMP-01897
EMP-02088,Vihaan Menon,M,22,Marketing,Digital,M2,Guwahati,2025-10-20,0.2,53042,55000,0.964,0.2,70,4.0,5,Hybrid,0,,,EMP-03159
EMP-02089,Karan Singh,M,36,Sales,Key Accounts,M3,Kolkata,2014-04-24,11.7,75537,85000,0.889,2.3,12,3.7,3,On-site,0,,,EMP-03715
EMP-02090,Vivaan Patel,M,47,IT,Applications,M2,Noida,2017-09-16,8.3,50646,55000,0.921,4.6,11,3.0,4,On-site,0,,,EMP-00479
EMP-02091,Kiara Mishra,F,36,Sales,Field Sales,M2,Pune,2020-09-15,5.3,42057,55000,0.765,1.5,6,4.1,4,On-site,1,2025-09-01,below-band pay,EMP-03317
EMP-02092,Navya Das,M,23,R&D,Product Dev,M4,Nagpur,2016-02-10,9.9,150852,140000,1.078,1.3,18,4.0,4,On-site,0,,,EMP-02825
EMP-02093,Priya Gupta,M,36,Customer Service,Distributor Care,M2,Noida,2023-08-09,2.4,47902,55000,0.871,0.8,11,4.5,5,On-site,0,,,EMP-00143
EMP-02094,Ananya Mehta,M,34,Finance,Accounts Payable,M1,Chennai,2018-11-28,7.1,32000,35000,0.914,3.2,12,4.0,3,Hybrid,1,2025-02-24,below-band pay,EMP-01018
EMP-02095,Arjun Naidu,M,41,Marketing,Brand,M4,Guwahati,2023-05-28,2.6,147768,140000,1.055,2.6,3,3.2,4,Remote,0,,,EMP-02255
EMP-02096,Manish Patel,M,39,Customer Service,Consumer Care,M2,Kanpur,2005-02-12,20.9,52742,55000,0.959,2.2,9,1.9,1,Hybrid,1,2025-11-15,low performance rating,EMP-01934
EMP-02097,Ayesha Mishra,M,21,HR,Payroll,M1,Bengaluru,2023-01-02,3.0,31054,35000,0.887,1.3,2,3.6,3,On-site,0,,,EMP-02085
EMP-02098,Sunita Mukherjee,M,38,Manufacturing,Maintenance,M2,Cuttack,2022-08-09,3.4,38500,55000,0.7,0.1,9,3.7,3,On-site,0,,,EMP-03130
EMP-02099,Riya Das,F,26,IT,Data & Analytics,M1,Rudrapur,2023-01-02,3.0,37058,35000,1.059,1.2,4,3.4,4,On-site,0,,,EMP-01014
EMP-02100,Sunita Verma,F,23,Customer Service,Distributor Care,M1,Kanpur,2022-02-08,3.9,35442,35000,1.013,0.8,34,1.0,5,Hybrid,0,,,EMP-01886
EMP-02101,Karan Kulkarni,M,32,Legal,Contracts,M3,Ludhiana,2011-08-12,14.4,77964,85000,0.917,4.6,20,4.0,3,On-site,0,,,EMP-00986
EMP-02102,Krishna Pillai,M,37,Customer Service,Distributor Care,M1,Bengaluru,2025-05-27,0.6,29191,35000,0.834,0.6,4,2.6,4,On-site,0,,,EMP-00569
EMP-02103,Farhan Mishra,M,21,HR,Payroll,M4,Jaipur,2025-03-15,0.8,140286,140000,1.002,0.4,4,4.0,4,Hybrid,0,,,EMP-02146
EMP-02104,Navya Khan,M,40,R&D,Product Dev,M5,Noida,2023-02-08,2.9,247681,230000,1.077,2.6,2,4.9,4,On-site,0,,,EMP-01989
EMP-02105,Vivaan Verma,F,40,R&D,Packaging Dev,M3,Indore,2022-11-27,3.1,86330,85000,1.016,2.2,22,3.2,2,Hybrid,1,2025-03-26,low performance rating,EMP-03882
EMP-02106,Amit Bose,F,34,Manufacturing,Production,M3,Kanpur,2024-03-15,1.8,107278,85000,1.262,0.1,28,3.8,3,Hybrid,0,,,EMP-00246
EMP-02107,Navya Rao,M,27,Supply Chain,Logistics,M3,Jaipur,2025-07-03,0.5,94585,85000,1.113,0.3,5,3.4,3,Hybrid,0,,,EMP-00854
EMP-02108,Amit Yadav,F,26,Manufacturing,Quality,M6,Cuttack,2019-11-28,6.1,373477,380000,0.983,4.6,17,3.9,4,Remote,0,,,
EMP-02109,Vihaan Nair,M,42,IT,Applications,M2,Indore,2024-11-26,1.1,61497,55000,1.118,0.2,2,3.5,3,Hybrid,1,2025-03-27,no recent promotion,EMP-01701
